FROM_ZIP_CODE	TO_ZIP_CODE	TRANSIT_TIME
78770	78380	1
60520	78380	1
27930	78380	1
28600	78380	1
60175	78380	1
93410	78380	1
78810	78380	1
77420	78380	1
93460	78380	1
78720	78380	1
94130	78380	1
78310	78380	1
92100	78380	1
91670	78380	1
28100	78380	1
60119	78380	1
77640	78380	1
78970	78380	1
92230	78380	1
77720	78380	1
77181	78380	1
78160	78380	1
78710	78380	1
91530	78380	1
91230	78380	1
78760	78380	1
95640	78380	1
60790	78380	1
91410	78380	1
28360	78380	1
78590	78380	1
92270	78380	1
77460	78380	1
94470	78380	1
78380	78380	1
91940	78380	1
45390	78380	1
95150	78380	1
78940	78380	1
95840	78380	1
92370	78380	1
78520	78380	1
91470	78380	1
93390	78380	1
95410	78380	1
91620	78380	1
77890	78380	1
91540	78380	1
91430	78380	1
60460	78380	1
45800	78380	1
92500	78380	1
95470	78380	1
95820	78380	1
78410	78380	1
78124	78380	1
93250	78380	1
91390	78380	1
91100	78380	1
60440	78380	1
60820	78380	1
77190	78380	1
27400	78380	1
93240	78380	1
94360	78380	1
91710	78380	1
77176	78380	1
91820	78380	1
95360	78380	1
95780	78380	1
75015	78380	1
60173	78380	1
45770	78380	1
94500	78380	1
28630	78380	1
78480	78380	1
95850	78380	1
91190	78380	1
77830	78380	1
77200	78380	1
28160	78380	1
91200	78380	1
78490	78380	1
91320	78380	1
27340	78380	1
78570	78380	1
27200	78380	1
60340	78380	1
27490	78380	1
60740	78380	1
78110	78380	1
95740	78380	1
75009	78380	1
91420	78380	1
77340	78380	1
77600	78380	1
91860	78380	1
95190	78380	1
95560	78380	1
95000	78380	1
77400	78380	1
95870	78380	1
77330	78380	1
77130	78380	1
77170	78380	1
91760	78380	1
60950	78380	1
91930	78380	1
95680	78380	1
78530	78380	1
93400	78380	1
94110	78380	1
94160	78380	1
27540	78380	1
93340	78380	1
27570	78380	1
91510	78380	1
77710	78380	1
78990	78380	1
95110	78380	1
93210	78380	1
78130	78380	1
60240	78380	1
78000	78380	1
95210	78380	1
28320	78380	1
78670	78380	1
78240	78380	1
27630	78380	1
94390	78380	1
75004	78380	1
77135	78380	1
92210	78380	1
45210	78380	1
78400	78380	1
94000	78380	1
91270	78380	1
77131	78380	1
78330	78380	1
91730	78380	1
78920	78380	1
91610	78380	1
77880	78380	1
78930	78380	1
92400	78380	1
91800	78380	1
95290	78380	1
93160	78380	1
78112	78380	1
91240	78380	1
60149	78380	1
27420	78380	1
27000	78380	1
95420	78380	1
77000	78380	1
95450	78380	1
94880	78380	1
60260	78380	1
94170	78380	1
93230	78380	1
78850	78380	1
91380	78380	1
78440	78380	1
94270	78380	1
93450	78380	1
95660	78380	1
75014	78380	1
78320	78380	1
91450	78380	1
78680	78380	1
94350	78380	1
95300	78380	1
77810	78380	1
91630	78380	1
95280	78380	1
78460	78380	1
77186	78380	1
91520	78380	1
78630	78380	1
78100	78380	1
75006	78380	1
78550	78380	1
27780	78380	1
78540	78380	1
77118	78380	1
95530	78380	1
92200	78380	1
92260	78380	1
94400	78380	1
77177	78380	1
94480	78380	1
27530	78000	1
27510	78000	1
93270	78000	1
77123	78000	1
93290	78000	1
77480	78000	1
91690	78000	1
91000	78000	1
75003	78000	1
95490	78000	1
94100	78000	1
78125	78000	1
95620	78000	1
92410	78000	1
93380	78000	1
78800	78000	1
77133	78000	1
94140	78000	1
91570	78000	1
91490	78000	1
94370	78000	1
45170	78000	1
94290	78000	1
77300	78000	1
28170	78000	1
91720	78000	1
92340	78000	1
77127	78000	1
78390	78000	1
91750	78000	1
92320	78000	1
78280	78000	1
91560	78000	1
77500	78000	1
91130	78000	1
78270	78000	1
28230	78000	1
77590	78000	1
91870	78000	1
95170	78000	1
77184	78000	1
77430	78000	1
93600	78000	1
92800	78000	1
27240	78000	1
92170	78000	1
60110	78000	1
77139	78000	1
92360	78000	1
94190	78000	1
94550	78000	1
95750	78000	1
75116	78000	1
91440	78000	1
60300	78000	1
91780	78000	1
91740	78000	1
77610	78000	1
91080	78000	1
75019	78000	1
77290	78000	1
77220	78000	1
28120	78000	1
78150	78000	1
78230	78000	1
95570	78000	1
78370	78000	1
27220	78000	1
27710	78000	1
28260	78000	1
45310	78000	1
95580	78000	1
78740	78000	1
91700	78000	1
92380	78000	1
28700	78000	1
27180	78000	1
77540	78000	1
78510	78000	1
95690	78000	1
95250	78000	1
78430	78000	1
77690	78000	1
78180	78000	1
91910	78000	1
94800	78000	1
92310	78000	1
77350	78000	1
77141	78000	1
77154	78000	1
77115	78000	1
93220	78000	1
77950	78000	1
95330	78000	1
95230	78000	1
45400	78000	1
92150	78000	1
27770	78000	1
77630	78000	1
77620	78000	1
78650	78000	1
78980	78000	1
78140	78000	1
60730	78000	1
78600	78000	1
77930	78000	1
95600	78000	1
94210	78000	1
77230	78000	1
77910	78000	1
94450	78000	1
77390	78000	1
95240	78000	1
75005	78000	1
93350	78000	1
78610	78000	1
28380	78000	1
93120	78000	1
91120	78000	1
28800	78000	1
95120	78000	1
91180	78000	1
78111	78000	1
92140	78000	1
78340	78000	1
95130	78000	1
95720	78000	1
91210	78000	1
78910	78000	1
91070	78000	1
78711	78000	1
94520	78000	1
77164	78000	1
91770	78000	1
77850	78000	1
77760	78000	1
91790	78000	1
91220	78000	1
94250	78000	1
77660	78000	1
77178	78000	1
77185	78000	1
78220	78000	1
45680	78000	1
94460	78000	1
78955	78000	1
45760	78000	1
95710	78000	1
75011	78000	1
78830	78000	1
93360	78000	1
77163	78000	1
95610	78000	1
94430	78000	1
95500	78000	1
94120	78000	1
94260	78000	1
78260	78000	1
94510	78000	1
92130	78000	1
77580	78000	1
91360	78000	1
93000	78000	1
93200	78000	1
91810	78000	1
94700	78000	1
45520	78000	1
93500	78000	1
91400	78000	1
91830	78000	1
77550	78000	1
95430	78000	1
92350	78000	1
95180	78000	1
94220	78000	1
92220	78000	1
28110	78000	1
95650	78000	1
93100	78000	1
92000	78000	1
93170	78000	1
77144	78000	1
91160	78000	1
91640	78000	1
92110	78000	1
77090	78000	1
77990	78000	1
93800	78000	1
78420	78000	1
78620	78000	1
95260	78000	1
77860	78000	1
28270	78000	1
75008	78000	1
94150	78000	1
95460	78000	1
95550	78000	1
95770	78000	1
78200	78000	1
27620	78000	1
93150	78000	1
94240	78000	1
77410	78000	1
95400	78000	1
95590	78000	1
77370	78000	1
95320	78000	1
78500	78000	1
45410	78000	1
78360	78000	1
60560	78000	1
91590	78000	1
89690	78000	1
91880	78000	1
28140	78000	1
91330	78000	1
92160	78000	1
75012	78000	1
95310	78000	1
93370	78000	1
95100	78000	1
78580	78000	1
95480	78000	1
92300	78000	1
93130	78000	1
93430	78000	1
93470	78000	1
93310	78000	1
93140	78000	1
78170	78000	1
77250	78000	1
60570	78000	1
91660	78000	1
78560	78000	1
78114	78000	1
77240	78000	1
78780	78000	1
78210	78000	1
60430	78000	1
95370	78000	1
28210	78000	1
27730	78000	1
77700	78000	1
91280	78000	1
93190	78000	1
60290	78000	1
75013	78000	1
78820	78000	1
28500	78000	1
92290	78000	1
91140	78000	1
95880	78000	1
92190	78000	1
27810	78000	1
78190	78000	1
28000	78000	1
77210	78000	1
92390	78000	1
45700	78000	1
77520	78000	1
77570	78000	1
93700	78000	1
95700	78000	1
94310	78000	1
60128	78000	1
77100	78000	1
78450	78000	1
60810	78000	1
77126	78000	1
77970	78000	1
60870	78000	1
27600	78000	1
78950	78000	1
91170	78000	1
77183	78000	1
77174	78000	1
77940	78000	1
78790	78000	1
91290	78000	1
78120	78000	1
77280	78000	1
91650	78000	1
91550	78000	1
95670	78000	1
91840	78000	1
77150	78000	1
28300	78000	1
75018	78000	1
95810	78000	1
27120	78000	1
91260	78000	1
75017	78000	1
77440	78000	1
92420	78000	1
91350	78000	1
77670	78000	1
78290	78000	1
27640	78000	1
93330	78000	1
77470	78000	1
94340	78000	1
93320	78000	1
92430	78000	1
77122	78000	1
91680	78000	1
77380	78000	1
95540	78000	1
94440	78000	1
28310	78000	1
92120	78000	1
78470	78000	1
77148	78000	1
95510	78000	1
92600	78000	1
60500	78000	1
92700	78000	1
95440	78000	1
28150	78000	1
91480	78000	1
94230	78000	1
77450	78000	1
78350	78000	1
27430	78000	1
78121	78000	1
28410	78000	1
78700	78000	1
95520	78000	1
95160	78000	1
95390	78000	1
91150	78000	1
27650	78000	1
60580	78000	1
28190	78000	1
77680	78000	1
77111	78000	1
95760	78000	1
93110	78000	1
77870	78000	1
77260	78000	1
95800	78000	1
91250	78000	1
78690	78000	1
45380	78000	1
27950	78000	1
92240	78000	1
93440	78000	1
95350	78000	1
27320	78000	1
27100	78000	1
27920	78000	1
78250	78000	1
75020	78000	1
93300	78000	1
95380	78000	1
75002	78000	1
78640	78000	1
94410	78000	1
60530	78000	1
78750	78000	1
94420	78000	1
77310	78000	1
75001	78000	1
60100	78000	1
77124	78000	1
95340	78000	1
77920	78000	1
77270	78000	1
95220	78000	1
93260	78000	1
78960	78000	1
91090	78000	1
75016	78000	1
92250	78000	1
94200	78000	1
91370	78000	1
93420	78000	1
27750	78000	1
45480	78000	1
27870	78000	1
95200	78000	1
77820	78000	1
77360	78000	1
60330	78000	1
91580	78000	1
78840	78000	1
95830	78000	1
78860	78000	1
91460	78000	1
27940	78000	1
78126	78000	1
78870	78000	1
91340	78000	1
78300	78000	1
91310	78000	1
77140	78000	1
91300	78000	1
77165	78000	1
92330	78000	1
77173	78000	1
94600	78000	1
75007	78000	1
28350	78000	1
78113	78000	1
78730	78000	1
60160	78000	1
95140	78000	1
60230	78000	1
60540	78000	1
77166	78000	1
77167	78000	1
78660	78000	1
95630	78000	1
78890	78000	1
94320	78000	1
91850	78000	1
95270	78000	1
45330	78000	1
91890	78000	1
78117	78000	1
77515	78000	1
28130	78000	1
91600	78000	1
45140	78000	1
94490	78000	1
77780	78000	1
94380	78000	1
94300	78000	1
78770	78000	1
60520	78000	1
27930	78000	1
28600	78000	1
60175	78000	1
93410	78000	1
78810	78000	1
77420	78000	1
93460	78000	1
78720	78000	1
94130	78000	1
78310	78000	1
92100	78000	1
91670	78000	1
28100	78000	1
60119	78000	1
77640	78000	1
78970	78000	1
92230	78000	1
77720	78000	1
77181	78000	1
78160	78000	1
78710	78000	1
91530	78000	1
91230	78000	1
78760	78000	1
95640	78000	1
60790	78000	1
91410	78000	1
28360	78000	1
78590	78000	1
92270	78000	1
77460	78000	1
94470	78000	1
78380	78000	1
91940	78000	1
45390	78000	1
95150	78000	1
78940	78000	1
95840	78000	1
92370	78000	1
78520	78000	1
91470	78000	1
93390	78000	1
95410	78000	1
91620	78000	1
77890	78000	1
91540	78000	1
91430	78000	1
60460	78000	1
45800	78000	1
92500	78000	1
95470	78000	1
95820	78000	1
78410	78000	1
78124	78000	1
93250	78000	1
91390	78000	1
91100	78000	1
60440	78000	1
60820	78000	1
77190	78000	1
27400	78000	1
93240	78000	1
94360	78000	1
91710	78000	1
77176	78000	1
91820	78000	1
95360	78000	1
95780	78000	1
75015	78000	1
60173	78000	1
45770	78000	1
94500	78000	1
28630	78000	1
78480	78000	1
95850	78000	1
91190	78000	1
77830	78000	1
77200	78000	1
28160	78000	1
91200	78000	1
78490	78000	1
91320	78000	1
27340	78000	1
78570	78000	1
27200	78000	1
60340	78000	1
27490	78000	1
60740	78000	1
78110	78000	1
95740	78000	1
75009	78000	1
91420	78000	1
77340	78000	1
77600	78000	1
91860	78000	1
95190	78000	1
95560	78000	1
95000	78000	1
77400	78000	1
95870	78000	1
77330	78000	1
77130	78000	1
77170	78000	1
91760	78000	1
60950	78000	1
91930	78000	1
95680	78000	1
78530	78000	1
93400	78000	1
94110	78000	1
94160	78000	1
27540	78000	1
93340	78000	1
27570	78000	1
91510	78000	1
77710	78000	1
78990	78000	1
95110	78000	1
93210	78000	1
78130	78000	1
60240	78000	1
78000	78000	1
95210	78000	1
28320	78000	1
78670	78000	1
78240	78000	1
27630	78000	1
94390	78000	1
75004	78000	1
77135	78000	1
92210	78000	1
45210	78000	1
78400	78000	1
94000	78000	1
91270	78000	1
77131	78000	1
78330	78000	1
91730	78000	1
78920	78000	1
91610	78000	1
77880	78000	1
78930	78000	1
92400	78000	1
91800	78000	1
95290	78000	1
93160	78000	1
78112	78000	1
91240	78000	1
60149	78000	1
27420	78000	1
27000	78000	1
95420	78000	1
77000	78000	1
95450	78000	1
94880	78000	1
60260	78000	1
94170	78000	1
93230	78000	1
78850	78000	1
91380	78000	1
78440	78000	1
94270	78000	1
93450	78000	1
95660	78000	1
75014	78000	1
78320	78000	1
91450	78000	1
78680	78000	1
94350	78000	1
95300	78000	1
77810	78000	1
91630	78000	1
95280	78000	1
78460	78000	1
77186	78000	1
91520	78000	1
78630	78000	1
78100	78000	1
75006	78000	1
78550	78000	1
27780	78000	1
78540	78000	1
77118	78000	1
95530	78000	1
92200	78000	1
92260	78000	1
94400	78000	1
77177	78000	1
94480	78000	1
27530	78180	1
27510	78180	1
93270	78180	1
77123	78180	1
93290	78180	1
77480	78180	1
91690	78180	1
91000	78180	1
75003	78180	1
95490	78180	1
94100	78180	1
78125	78180	1
95620	78180	1
92410	78180	1
93380	78180	1
78800	78180	1
77133	78180	1
94140	78180	1
91570	78180	1
91490	78180	1
94370	78180	1
45170	78180	1
94290	78180	1
77300	78180	1
28170	78180	1
91720	78180	1
92340	78180	1
77127	78180	1
78390	78180	1
91750	78180	1
92320	78180	1
78280	78180	1
91560	78180	1
77500	78180	1
91130	78180	1
78270	78180	1
28230	78180	1
77590	78180	1
91870	78180	1
95170	78180	1
77184	78180	1
77430	78180	1
93600	78180	1
92800	78180	1
27240	78180	1
92170	78180	1
60110	78180	1
77139	78180	1
92360	78180	1
94190	78180	1
94550	78180	1
95750	78180	1
75116	78180	1
91440	78180	1
60300	78180	1
91780	78180	1
91740	78180	1
77610	78180	1
91080	78180	1
75019	78180	1
77290	78180	1
77220	78180	1
28120	78180	1
78150	78180	1
78230	78180	1
95570	78180	1
78370	78180	1
27220	78180	1
27710	78180	1
28260	78180	1
45310	78180	1
95580	78180	1
78740	78180	1
91700	78180	1
92380	78180	1
28700	78180	1
27180	78180	1
77540	78180	1
78510	78180	1
95690	78180	1
95250	78180	1
78430	78180	1
77690	78180	1
78180	78180	1
91910	78180	1
94800	78180	1
92310	78180	1
77350	78180	1
77141	78180	1
77154	78180	1
77115	78180	1
93220	78180	1
77950	78180	1
95330	78180	1
95230	78180	1
45400	78180	1
92150	78180	1
27770	78180	1
77630	78180	1
77620	78180	1
78650	78180	1
78980	78180	1
78140	78180	1
60730	78180	1
78600	78180	1
77930	78180	1
95600	78180	1
94210	78180	1
77230	78180	1
77910	78180	1
94450	78180	1
77390	78180	1
95240	78180	1
75005	78180	1
93350	78180	1
78610	78180	1
28380	78180	1
93120	78180	1
91120	78180	1
28800	78180	1
95120	78180	1
91180	78180	1
78111	78180	1
92140	78180	1
78340	78180	1
95130	78180	1
95720	78180	1
91210	78180	1
78910	78180	1
91070	78180	1
78711	78180	1
94520	78180	1
77164	78180	1
91770	78180	1
77850	78180	1
77760	78180	1
91790	78180	1
91220	78180	1
94250	78180	1
77660	78180	1
77178	78180	1
77185	78180	1
78220	78180	1
45680	78180	1
94460	78180	1
78955	78180	1
45760	78180	1
95710	78180	1
75011	78180	1
78830	78180	1
93360	78180	1
77163	78180	1
95610	78180	1
94430	78180	1
95500	78180	1
94120	78180	1
94260	78180	1
78260	78180	1
94510	78180	1
92130	78180	1
77580	78180	1
91360	78180	1
93000	78180	1
93200	78180	1
91810	78180	1
94700	78180	1
45520	78180	1
93500	78180	1
91400	78180	1
91830	78180	1
77550	78180	1
95430	78180	1
92350	78180	1
95180	78180	1
94220	78180	1
92220	78180	1
28110	78180	1
95650	78180	1
93100	78180	1
92000	78180	1
93170	78180	1
77144	78180	1
91160	78180	1
91640	78180	1
92110	78180	1
77090	78180	1
77990	78180	1
93800	78180	1
78420	78180	1
78620	78180	1
95260	78180	1
77860	78180	1
28270	78180	1
75008	78180	1
94150	78180	1
95460	78180	1
95550	78180	1
95770	78180	1
78200	78180	1
27620	78180	1
93150	78180	1
94240	78180	1
77410	78180	1
95400	78180	1
95590	78180	1
77370	78180	1
95320	78180	1
78500	78180	1
45410	78180	1
78360	78180	1
60560	78180	1
91590	78180	1
89690	78180	1
91880	78180	1
28140	78180	1
91330	78180	1
92160	78180	1
75012	78180	1
95310	78180	1
93370	78180	1
95100	78180	1
78580	78180	1
95480	78180	1
92300	78180	1
93130	78180	1
93430	78180	1
93470	78180	1
93310	78180	1
93140	78180	1
78170	78180	1
77250	78180	1
60570	78180	1
91660	78180	1
78560	78180	1
78114	78180	1
77240	78180	1
78780	78180	1
78210	78180	1
60430	78180	1
95370	78180	1
28210	78180	1
27730	78180	1
77700	78180	1
91280	78180	1
93190	78180	1
60290	78180	1
75013	78180	1
78820	78180	1
28500	78180	1
92290	78180	1
91140	78180	1
95880	78180	1
92190	78180	1
27810	78180	1
78190	78180	1
28000	78180	1
77210	78180	1
92390	78180	1
45700	78180	1
77520	78180	1
77570	78180	1
93700	78180	1
95700	78180	1
94310	78180	1
60128	78180	1
77100	78180	1
78450	78180	1
60810	78180	1
77126	78180	1
77970	78180	1
60870	78180	1
27600	78180	1
78950	78180	1
91170	78180	1
77183	78180	1
77174	78180	1
77940	78180	1
78790	78180	1
91290	78180	1
78120	78180	1
77280	78180	1
91650	78180	1
91550	78180	1
95670	78180	1
91840	78180	1
77150	78180	1
28300	78180	1
75018	78180	1
95810	78180	1
27120	78180	1
91260	78180	1
75017	78180	1
77440	78180	1
92420	78180	1
91350	78180	1
77670	78180	1
78290	78180	1
27640	78180	1
93330	78180	1
77470	78180	1
94340	78180	1
93320	78180	1
92430	78180	1
77122	78180	1
91680	78180	1
77380	78180	1
95540	78180	1
94440	78180	1
28310	78180	1
92120	78180	1
78470	78180	1
77148	78180	1
95510	78180	1
92600	78180	1
60500	78180	1
92700	78180	1
95440	78180	1
28150	78180	1
91480	78180	1
94230	78180	1
77450	78180	1
78350	78180	1
27430	78180	1
78121	78180	1
28410	78180	1
78700	78180	1
95520	78180	1
95160	78180	1
95390	78180	1
91150	78180	1
27650	78180	1
60580	78180	1
28190	78180	1
77680	78180	1
77111	78180	1
95760	78180	1
93110	78180	1
77870	78180	1
77260	78180	1
95800	78180	1
91250	78180	1
78690	78180	1
45380	78180	1
27950	78180	1
92240	78180	1
93440	78180	1
95350	78180	1
27320	78180	1
27100	78180	1
27920	78180	1
78250	78180	1
75020	78180	1
93300	78180	1
95380	78180	1
75002	78180	1
78640	78180	1
94410	78180	1
60530	78180	1
78750	78180	1
94420	78180	1
77310	78180	1
75001	78180	1
60100	78180	1
77124	78180	1
95340	78180	1
77920	78180	1
77270	78180	1
95220	78180	1
93260	78180	1
78960	78180	1
91090	78180	1
75016	78180	1
92250	78180	1
94200	78180	1
91370	78180	1
93420	78180	1
27750	78180	1
45480	78180	1
27870	78180	1
95200	78180	1
77820	78180	1
77360	78180	1
60330	78180	1
91580	78180	1
78840	78180	1
95830	78180	1
78860	78180	1
91460	78180	1
27940	78180	1
78126	78180	1
78870	78180	1
91340	78180	1
78300	78180	1
91310	78180	1
77140	78180	1
91300	78180	1
77165	78180	1
92330	78180	1
77173	78180	1
94600	78180	1
75007	78180	1
28350	78180	1
78113	78180	1
78730	78180	1
60160	78180	1
95140	78180	1
60230	78180	1
60540	78180	1
77166	78180	1
77167	78180	1
78660	78180	1
95630	78180	1
78890	78180	1
94320	78180	1
91850	78180	1
95270	78180	1
45330	78180	1
91890	78180	1
78117	78180	1
77515	78180	1
28130	78180	1
91600	78180	1
45140	78180	1
94490	78180	1
77780	78180	1
94380	78180	1
94300	78180	1
78770	78180	1
60520	78180	1
27930	78180	1
28600	78180	1
60175	78180	1
93410	78180	1
78810	78180	1
77420	78180	1
93460	78180	1
78720	78180	1
94130	78180	1
78310	78180	1
92100	78180	1
91670	78180	1
28100	78180	1
60119	78180	1
77640	78180	1
78970	78180	1
92230	78180	1
77720	78180	1
77181	78180	1
78160	78180	1
78710	78180	1
91530	78180	1
91230	78180	1
78760	78180	1
95640	78180	1
60790	78180	1
91410	78180	1
28360	78180	1
78590	78180	1
92270	78180	1
77460	78180	1
94470	78180	1
78380	78180	1
91940	78180	1
45390	78180	1
95150	78180	1
78940	78180	1
95840	78180	1
92370	78180	1
78520	78180	1
91470	78180	1
93390	78180	1
95410	78180	1
91620	78180	1
77890	78180	1
91540	78180	1
91430	78180	1
60460	78180	1
45800	78180	1
92500	78180	1
95470	78180	1
95820	78180	1
78410	78180	1
78124	78180	1
93250	78180	1
91390	78180	1
91100	78180	1
60440	78180	1
60820	78180	1
77190	78180	1
27400	78180	1
93240	78180	1
94360	78180	1
91710	78180	1
77176	78180	1
91820	78180	1
95360	78180	1
95780	78180	1
75015	78180	1
60173	78180	1
45770	78180	1
94500	78180	1
28630	78180	1
78480	78180	1
95850	78180	1
91190	78180	1
77830	78180	1
77200	78180	1
28160	78180	1
91200	78180	1
78490	78180	1
91320	78180	1
27340	78180	1
78570	78180	1
27200	78180	1
60340	78180	1
27490	78180	1
60740	78180	1
78110	78180	1
95740	78180	1
75009	78180	1
91420	78180	1
77340	78180	1
77600	78180	1
91860	78180	1
95190	78180	1
95560	78180	1
95000	78180	1
77400	78180	1
95870	78180	1
77330	78180	1
77130	78180	1
77170	78180	1
91760	78180	1
60950	78180	1
91930	78180	1
95680	78180	1
78530	78180	1
93400	78180	1
94110	78180	1
94160	78180	1
27540	78180	1
93340	78180	1
27570	78180	1
91510	78180	1
77710	78180	1
78990	78180	1
95110	78180	1
93210	78180	1
78130	78180	1
60240	78180	1
78000	78180	1
95210	78180	1
28320	78180	1
78670	78180	1
78240	78180	1
27630	78180	1
94390	78180	1
75004	78180	1
77135	78180	1
92210	78180	1
45210	78180	1
78400	78180	1
94000	78180	1
91270	78180	1
77131	78180	1
78330	78180	1
91730	78180	1
78920	78180	1
91610	78180	1
77880	78180	1
78930	78180	1
92400	78180	1
91800	78180	1
95290	78180	1
93160	78180	1
78112	78180	1
91240	78180	1
60149	78180	1
27420	78180	1
27000	78180	1
95420	78180	1
77000	78180	1
95450	78180	1
94880	78180	1
60260	78180	1
94170	78180	1
93230	78180	1
78850	78180	1
91380	78180	1
78440	78180	1
94270	78180	1
93450	78180	1
95660	78180	1
75014	78180	1
78320	78180	1
91450	78180	1
78680	78180	1
94350	78180	1
95300	78180	1
77810	78180	1
91630	78180	1
95280	78180	1
78460	78180	1
77186	78180	1
91520	78180	1
78630	78180	1
78100	78180	1
75006	78180	1
78550	78180	1
27780	78180	1
78540	78180	1
77118	78180	1
95530	78180	1
92200	78180	1
92260	78180	1
94400	78180	1
77177	78180	1
94480	78180	1
27530	91140	1
27510	91140	1
93270	91140	1
77123	91140	1
93290	91140	1
77480	91140	1
91690	91140	1
91000	91140	1
75003	91140	1
95490	91140	1
94100	91140	1
78125	91140	1
95620	91140	1
92410	91140	1
93380	91140	1
78800	91140	1
77133	91140	1
94140	91140	1
91570	91140	1
91490	91140	1
94370	91140	1
45170	91140	1
94290	91140	1
77300	91140	1
28170	91140	1
91720	91140	1
92340	91140	1
77127	91140	1
78390	91140	1
91750	91140	1
92320	91140	1
78280	91140	1
91560	91140	1
77500	91140	1
91130	91140	1
78270	91140	1
28230	91140	1
77590	91140	1
91870	91140	1
95170	91140	1
77184	91140	1
77430	91140	1
93600	91140	1
92800	91140	1
27240	91140	1
92170	91140	1
60110	91140	1
77139	91140	1
92360	91140	1
94190	91140	1
94550	91140	1
95750	91140	1
75116	91140	1
91440	91140	1
60300	91140	1
91780	91140	1
91740	91140	1
77610	91140	1
91080	91140	1
75019	91140	1
77290	91140	1
77220	91140	1
28120	91140	1
78150	91140	1
78230	91140	1
95570	91140	1
78370	91140	1
27220	91140	1
27710	91140	1
28260	91140	1
45310	91140	1
95580	91140	1
78740	91140	1
91700	91140	1
92380	91140	1
28700	91140	1
27180	91140	1
77540	91140	1
78510	91140	1
95690	91140	1
95250	91140	1
78430	91140	1
77690	91140	1
78180	91140	1
91910	91140	1
94800	91140	1
92310	91140	1
77350	91140	1
77141	91140	1
77154	91140	1
77115	91140	1
93220	91140	1
77950	91140	1
95330	91140	1
95230	91140	1
45400	91140	1
92150	91140	1
27770	91140	1
77630	91140	1
77620	91140	1
78650	91140	1
78980	91140	1
78140	91140	1
60730	91140	1
78600	91140	1
77930	91140	1
95600	91140	1
94210	91140	1
77230	91140	1
77910	91140	1
94450	91140	1
77390	91140	1
95240	91140	1
75005	91140	1
93350	91140	1
78610	91140	1
28380	91140	1
93120	91140	1
91120	91140	1
28800	91140	1
95120	91140	1
91180	91140	1
78111	91140	1
92140	91140	1
78340	91140	1
95130	91140	1
95720	91140	1
91210	91140	1
78910	91140	1
91070	91140	1
78711	91140	1
94520	91140	1
77164	91140	1
91770	91140	1
77850	91140	1
77760	91140	1
91790	91140	1
91220	91140	1
94250	91140	1
77660	91140	1
77178	91140	1
77185	91140	1
78220	91140	1
45680	91140	1
94460	91140	1
78955	91140	1
45760	91140	1
95710	91140	1
75011	91140	1
78830	91140	1
93360	91140	1
77163	91140	1
95610	91140	1
94430	91140	1
95500	91140	1
94120	91140	1
94260	91140	1
78260	91140	1
94510	91140	1
92130	91140	1
77580	91140	1
91360	91140	1
93000	91140	1
93200	91140	1
91810	91140	1
94700	91140	1
45520	91140	1
93500	91140	1
91400	91140	1
91830	91140	1
77550	91140	1
95430	91140	1
92350	91140	1
95180	91140	1
94220	91140	1
92220	91140	1
28110	91140	1
95650	91140	1
93100	91140	1
92000	91140	1
93170	91140	1
77144	91140	1
91160	91140	1
91640	91140	1
92110	91140	1
77090	91140	1
77990	91140	1
93800	91140	1
78420	91140	1
78620	91140	1
95260	91140	1
77860	91140	1
28270	91140	1
75008	91140	1
94150	91140	1
95460	91140	1
95550	91140	1
95770	91140	1
78200	91140	1
27620	91140	1
93150	91140	1
94240	91140	1
77410	91140	1
95400	91140	1
95590	91140	1
77370	91140	1
95320	91140	1
78500	91140	1
45410	91140	1
78360	91140	1
60560	91140	1
91590	91140	1
89690	91140	1
91880	91140	1
28140	91140	1
91330	91140	1
92160	91140	1
75012	91140	1
95310	91140	1
93370	91140	1
95100	91140	1
78580	91140	1
95480	91140	1
92300	91140	1
93130	91140	1
93430	91140	1
93470	91140	1
93310	91140	1
93140	91140	1
78170	91140	1
77250	91140	1
60570	91140	1
91660	91140	1
78560	91140	1
78114	91140	1
77240	91140	1
78780	91140	1
78210	91140	1
60430	91140	1
95370	91140	1
28210	91140	1
27730	91140	1
77700	91140	1
91280	91140	1
93190	91140	1
60290	91140	1
75013	91140	1
78820	91140	1
28500	91140	1
92290	91140	1
91140	91140	1
95880	91140	1
92190	91140	1
27810	91140	1
78190	91140	1
28000	91140	1
77210	91140	1
92390	91140	1
45700	91140	1
77520	91140	1
77570	91140	1
93700	91140	1
95700	91140	1
94310	91140	1
60128	91140	1
77100	91140	1
78450	91140	1
60810	91140	1
77126	91140	1
77970	91140	1
60870	91140	1
27600	91140	1
78950	91140	1
91170	91140	1
77183	91140	1
77174	91140	1
77940	91140	1
78790	91140	1
91290	91140	1
78120	91140	1
77280	91140	1
91650	91140	1
91550	91140	1
95670	91140	1
91840	91140	1
77150	91140	1
28300	91140	1
75018	91140	1
95810	91140	1
27120	91140	1
91260	91140	1
75017	91140	1
77440	91140	1
92420	91140	1
91350	91140	1
77670	91140	1
78290	91140	1
27640	91140	1
93330	91140	1
77470	91140	1
94340	91140	1
93320	91140	1
92430	91140	1
77122	91140	1
91680	91140	1
77380	91140	1
95540	91140	1
94440	91140	1
28310	91140	1
92120	91140	1
78470	91140	1
77148	91140	1
95510	91140	1
92600	91140	1
60500	91140	1
92700	91140	1
95440	91140	1
28150	91140	1
